CustomerID,CustomerName,Email,Country,Age,PurchaseAmount,OrderDate,ValidEmail
1660.0,Jane,john@gmail.com,Rwanda,22.0,40874.0,2024-05-12,True
1275.0,John,mary@yahoo.com,Rwanda,48.0,49084.0,2025-02-20,True
2732.0,Unknown,john@gmail.com,Kenya,50.0,39453.0,2024-01-01,True
2525.0,Jane,invalid_email,Kenya,21.0,1778.0,2024-05-12,False
1622.0,Mary,john@gmail.com,Kenya,23.0,9574.0,,True
1514.0,Jane,john@gmail.com,Tanzania,40.0,8492.0,2024-05-12,True
2372.0,Mike,invalid_email,Kenya,62.0,22399.0,2025-02-20,False
1841.0,Alice,,Uganda,36.0,18241.0,2024-01-01,False
2468.0,Mary,,Rwanda,60.0,43101.0,,False
2852.0,Mike,invalid_email,Kenya,62.0,960.0,2024-01-01,False
1348.0,Mike,,Unknown,25.0,306.0,2025-02-20,False
2629.0,Mike,john@gmail.com,Uganda,56.0,26205.0,,True
2686.0,John,john@gmail.com,Unknown,30.0,2127.0,2024-05-12,True
1821.0,Mike,invalid_email,Rwanda,18.0,3848.0,2024-01-01,False
2159.0,John,invalid_email,Unknown,23.0,5156.0,2024-01-01,False
1757.0,Mike,,Unknown,24.0,26631.0,,False
1897.0,Peter,,Unknown,65.0,35322.0,2024-05-12,False
1241.0,Unknown,mary@yahoo.com,Unknown,44.0,3990.0,,True
1541.0,Mary,,Uganda,32.0,16298.0,,False
2062.0,Peter,john@gmail.com,Unknown,69.0,33259.0,,True
1227.0,Mike,invalid_email,Unknown,51.0,19869.0,2024-01-01,False
1546.0,Mary,,Unknown,40.0,21877.0,2024-05-12,False
1918.0,Mary,,Unknown,65.0,29823.0,,False
2245.0,Unknown,,Kenya,66.0,45553.0,,False
1004.0,Alice,,Kenya,41.0,21618.0,,False
2344.0,Peter,john@gmail.com,Kenya,32.0,47291.0,2025-02-20,True
1466.0,Alice,mary@yahoo.com,Unknown,52.0,3848.0,2025-02-20,True
2754.0,Mary,,Rwanda,21.0,27366.0,,False
1073.0,John,,Uganda,61.0,1999.0,2025-02-20,False
1002.0,Mary,mary@yahoo.com,Unknown,54.0,9792.0,2024-05-12,True
2869.0,Alice,,Kenya,34.0,40497.0,2024-01-01,False
1644.0,Peter,,Unknown,48.0,763.0,2024-05-12,False
1116.0,Mike,,Unknown,55.0,2127.0,2024-01-01,False
1879.0,Unknown,,Unknown,27.0,2847.0,2025-02-20,False
1502.0,Unknown,john@gmail.com,Unknown,67.0,17512.0,,True
1945.0,Mike,,Tanzania,44.0,48655.0,,False
1572.0,Unknown,john@gmail.com,Rwanda,59.0,49180.0,2024-01-01,True
2463.0,Peter,mary@yahoo.com,Uganda,23.0,19215.0,2024-01-01,True
1192.0,Mike,mary@yahoo.com,Uganda,23.0,21877.0,,True
1845.0,Unknown,,Kenya,69.0,8533.0,,False
1713.0,Mike,,Tanzania,32.0,42657.0,,False
2414.0,Alice,invalid_email,Unknown,21.0,13645.0,2025-02-20,False
2048.0,Unknown,mary@yahoo.com,Unknown,65.0,22059.0,2024-05-12,True
1171.0,Peter,john@gmail.com,Rwanda,57.0,10014.0,2024-05-12,True
2322.0,Jane,,Unknown,24.0,27990.0,2025-02-20,False
2667.0,John,john@gmail.com,Kenya,68.0,24353.0,,True
1324.0,Unknown,mary@yahoo.com,Rwanda,66.0,5630.0,2024-05-12,True
2140.0,Mike,john@gmail.com,Tanzania,62.0,19042.0,2024-01-01,True
1834.0,John,mary@yahoo.com,Kenya,64.0,3848.0,2024-01-01,True
2809.0,Peter,,Uganda,43.0,24039.0,,False
1722.0,Peter,mary@yahoo.com,Unknown,48.0,14920.0,,True
1223.0,Mary,,Kenya,19.0,8210.0,2025-02-20,False
1530.0,Unknown,,Uganda,45.0,41623.0,2024-05-12,False
1111.0,Unknown,invalid_email,Unknown,59.0,48290.0,,False
1138.0,Mary,mary@yahoo.com,Unknown,30.0,8892.0,2024-01-01,True
1557.0,John,mary@yahoo.com,Unknown,35.0,39199.0,,True
,Jane,,Tanzania,47.0,289.0,2024-01-01,False
1652.0,Mary,john@gmail.com,Uganda,28.0,23699.0,2025-02-20,True
1318.0,Peter,john@gmail.com,Rwanda,30.0,8094.0,,True
2572.0,Jane,john@gmail.com,Unknown,68.0,2847.0,,True
2827.0,Mike,,Rwanda,41.0,289.0,2024-01-01,False
2916.0,John,john@gmail.com,Unknown,46.0,5358.0,,True
2533.0,Jane,invalid_email,Tanzania,22.0,35873.0,2024-01-01,False
2890.0,Unknown,john@gmail.com,Rwanda,52.0,25546.0,2024-05-12,True
1843.0,Unknown,mary@yahoo.com,Uganda,36.0,2712.0,2024-01-01,True
2695.0,Unknown,,Unknown,30.0,1406.0,2025-02-20,False
1900.0,John,invalid_email,Uganda,22.0,11494.0,2025-02-20,False
1688.0,Jane,,Unknown,61.0,45074.0,2024-01-01,False
1008.0,Unknown,,Kenya,31.0,29567.0,2025-02-20,False
1259.0,Jane,mary@yahoo.com,Uganda,55.0,11494.0,,True
2941.0,Jane,john@gmail.com,Rwanda,39.0,41094.0,2024-05-12,True
2672.0,Unknown,mary@yahoo.com,Kenya,26.0,11494.0,,True
1170.0,Unknown,john@gmail.com,Unknown,66.0,9368.0,,True
1896.0,Unknown,john@gmail.com,Unknown,57.0,32662.0,2025-02-20,True
1011.0,Mary,,Rwanda,43.0,24039.0,2024-05-12,False
2190.0,John,john@gmail.com,Kenya,62.0,12766.0,,True
2664.0,Unknown,invalid_email,Unknown,22.0,8629.0,,False
2618.0,Jane,invalid_email,Tanzania,46.0,16298.0,,False
2341.0,Mary,,Unknown,39.0,32068.0,,False
2635.0,John,mary@yahoo.com,Uganda,66.0,14641.0,,True
1327.0,Peter,,Kenya,20.0,39052.0,2025-02-20,False
1783.0,Unknown,john@gmail.com,Unknown,45.0,45858.0,2024-05-12,True
1775.0,Mary,,Tanzania,55.0,6876.0,2024-01-01,False
2993.0,John,mary@yahoo.com,Uganda,31.0,22059.0,2024-05-12,True
1909.0,Unknown,mary@yahoo.com,Kenya,64.0,763.0,2024-01-01,True
2942.0,Jane,,Unknown,31.0,3404.0,,False
2572.0,John,invalid_email,Rwanda,60.0,17668.0,,False
2441.0,John,invalid_email,Unknown,28.0,17259.0,2024-05-12,False
2628.0,Mike,mary@yahoo.com,Rwanda,26.0,15895.0,,True
2117.0,John,,Kenya,55.0,21371.0,2024-05-12,False
2839.0,Peter,,Unknown,64.0,25546.0,2024-05-12,False
2603.0,John,john@gmail.com,Tanzania,61.0,1778.0,,True
1316.0,Peter,invalid_email,Unknown,23.0,1406.0,2025-02-20,False
2978.0,Jane,mary@yahoo.com,Kenya,18.0,39052.0,,True
1234.0,Peter,,Uganda,42.0,33927.0,2025-02-20,False
2968.0,Unknown,invalid_email,Uganda,33.0,41190.0,2025-02-20,False
1332.0,Jane,john@gmail.com,Unknown,69.0,43685.0,2024-05-12,True
2907.0,Jane,,Unknown,32.0,29420.0,,False
1374.0,Peter,mary@yahoo.com,Rwanda,51.0,38760.0,2024-05-12,True
2481.0,Unknown,invalid_email,Kenya,34.0,12285.0,2024-01-01,False
2159.0,Mary,,Rwanda,20.0,40076.0,2024-05-12,False
2952.0,Alice,john@gmail.com,Tanzania,20.0,10727.0,,True
1586.0,Unknown,john@gmail.com,Uganda,54.0,25546.0,2024-05-12,True
2569.0,John,invalid_email,Unknown,34.0,42657.0,2024-01-01,False
2318.0,Alice,john@gmail.com,Kenya,66.0,1785.0,2024-01-01,True
2342.0,John,mary@yahoo.com,Kenya,69.0,40874.0,,True
1916.0,Unknown,john@gmail.com,Unknown,55.0,12766.0,2024-05-12,True
2594.0,Unknown,,Kenya,18.0,2793.0,2024-01-01,False
2854.0,John,,Uganda,24.0,45251.0,,False
2371.0,Jane,,Tanzania,43.0,40442.0,,False
2862.0,John,invalid_email,Tanzania,64.0,38144.0,2025-02-20,False
2801.0,Mike,,Rwanda,56.0,30403.0,2024-01-01,False
1871.0,Unknown,john@gmail.com,Uganda,36.0,36020.0,,True
2251.0,John,john@gmail.com,Kenya,69.0,7010.0,,True
2850.0,Alice,,Rwanda,47.0,3990.0,2024-05-12,False
1796.0,Peter,mary@yahoo.com,Rwanda,60.0,10014.0,2025-02-20,True
1723.0,John,mary@yahoo.com,Kenya,31.0,43789.0,,True
2187.0,Unknown,john@gmail.com,Uganda,30.0,22062.0,2025-02-20,True
1003.0,Mike,mary@yahoo.com,Rwanda,37.0,11937.0,,True
1849.0,Jane,mary@yahoo.com,Uganda,43.0,35873.0,,True
2401.0,Peter,invalid_email,Unknown,44.0,44231.0,,False
1076.0,Peter,,Kenya,42.0,2793.0,,False
2432.0,Mary,mary@yahoo.com,Unknown,26.0,22102.0,,True
1572.0,John,john@gmail.com,Unknown,58.0,22503.0,,True
1130.0,Jane,,Unknown,65.0,18241.0,2025-02-20,False
1599.0,Unknown,mary@yahoo.com,Kenya,29.0,9574.0,2024-01-01,True
2771.0,Peter,,Rwanda,27.0,1116.0,,False
2064.0,Peter,invalid_email,Unknown,23.0,3656.0,2025-02-20,False
1087.0,Jane,john@gmail.com,Rwanda,67.0,1116.0,,True
1400.0,Mike,invalid_email,Unknown,51.0,16123.0,,False
1294.0,Mike,,Rwanda,69.0,44832.0,2024-05-12,False
2862.0,John,mary@yahoo.com,Unknown,58.0,10727.0,,True
2317.0,Unknown,mary@yahoo.com,Rwanda,36.0,27990.0,2025-02-20,True
1614.0,Mary,,Unknown,23.0,2712.0,2025-02-20,False
2548.0,Peter,mary@yahoo.com,Uganda,19.0,11384.0,2024-01-01,True
1798.0,Unknown,john@gmail.com,Rwanda,32.0,17512.0,2025-02-20,True
2713.0,Unknown,,Uganda,34.0,8629.0,,False
2659.0,Mary,invalid_email,Uganda,33.0,39604.0,2025-02-20,False
1420.0,Unknown,,Kenya,45.0,41094.0,2024-05-12,False
2887.0,Unknown,mary@yahoo.com,Unknown,38.0,38760.0,,True
2045.0,Mike,invalid_email,Uganda,25.0,40857.0,,False
1573.0,Mike,,Tanzania,27.0,38144.0,2025-02-20,False
1141.0,Alice,,Uganda,27.0,8892.0,2025-02-20,False
1991.0,Unknown,invalid_email,Rwanda,67.0,48802.0,2025-02-20,False
1663.0,John,invalid_email,Uganda,27.0,21371.0,2025-02-20,False
1143.0,Unknown,invalid_email,Rwanda,26.0,21877.0,2024-05-12,False
2247.0,Alice,john@gmail.com,Rwanda,45.0,306.0,,True
2005.0,Unknown,,Tanzania,41.0,261.0,2024-05-12,False
1501.0,Alice,invalid_email,Uganda,36.0,44231.0,2024-05-12,False
2984.0,Alice,,Uganda,50.0,28121.0,2024-05-12,False
2996.0,John,invalid_email,Unknown,21.0,27990.0,,False
1819.0,John,,Unknown,20.0,36020.0,2024-05-12,False
2638.0,Jane,,Kenya,59.0,44517.0,2025-02-20,False
1102.0,Mary,,Rwanda,29.0,5156.0,2024-05-12,False
2969.0,Mary,mary@yahoo.com,Tanzania,35.0,19869.0,2025-02-20,True
2061.0,Jane,invalid_email,Unknown,40.0,19869.0,,False
2969.0,Jane,mary@yahoo.com,Uganda,37.0,5775.0,,True
1196.0,Mike,,Kenya,23.0,32582.0,,False
1577.0,Alice,,Unknown,51.0,29420.0,,False
1389.0,Unknown,,Uganda,59.0,41190.0,2025-02-20,False
2201.0,Jane,,Uganda,19.0,261.0,2025-02-20,False
2990.0,Peter,mary@yahoo.com,Unknown,47.0,6365.0,2025-02-20,True
1552.0,Mary,invalid_email,Rwanda,26.0,26954.0,,False
2470.0,Jane,mary@yahoo.com,Rwanda,44.0,29420.0,2024-05-12,True
2522.0,Peter,invalid_email,Unknown,59.0,5411.0,2024-01-01,False
2037.0,Peter,invalid_email,Unknown,51.0,261.0,2024-05-12,False
2645.0,Peter,,Uganda,57.0,16123.0,2024-05-12,False
2691.0,Mike,mary@yahoo.com,Uganda,41.0,24400.0,,True
2311.0,Mike,invalid_email,Unknown,66.0,6876.0,2024-01-01,False
1476.0,Unknown,,Unknown,34.0,14139.0,2025-02-20,False
2253.0,Unknown,invalid_email,Unknown,46.0,45858.0,2024-05-12,False
1921.0,Peter,,Uganda,53.0,14086.0,,False
1155.0,Mike,mary@yahoo.com,Uganda,29.0,23583.0,2025-02-20,True
1548.0,Alice,mary@yahoo.com,Tanzania,48.0,3656.0,2024-05-12,True
2463.0,Peter,invalid_email,Tanzania,66.0,13167.0,,False
2119.0,Alice,john@gmail.com,Uganda,26.0,38258.0,,True
2019.0,Alice,invalid_email,Kenya,36.0,37294.0,2024-05-12,False
1995.0,Peter,invalid_email,Unknown,63.0,25546.0,,False
2433.0,Mary,,Rwanda,63.0,8533.0,,False
1949.0,Unknown,,Uganda,34.0,43041.0,2024-01-01,False
1287.0,Peter,invalid_email,Tanzania,19.0,1121.0,2024-05-12,False
2276.0,Unknown,,Uganda,57.0,21877.0,,False
1194.0,Peter,,Unknown,22.0,10727.0,,False
1596.0,Mike,invalid_email,Unknown,56.0,11065.0,,False
2544.0,Mary,,Rwanda,65.0,1785.0,2024-05-12,False
1515.0,Mike,mary@yahoo.com,Rwanda,33.0,12285.0,2024-05-12,True
2657.0,Unknown,invalid_email,Rwanda,34.0,13873.0,2024-05-12,False
1863.0,John,,Kenya,44.0,8492.0,,False
2140.0,Alice,,Tanzania,24.0,15895.0,2024-05-12,False
1804.0,Unknown,,Unknown,69.0,26657.0,,False
2931.0,Alice,,Tanzania,25.0,11753.0,2025-02-20,False
2181.0,Mary,mary@yahoo.com,Unknown,25.0,15807.0,2024-01-01,True
1813.0,Jane,,Unknown,40.0,3848.0,2025-02-20,False
1226.0,Unknown,,Kenya,49.0,11065.0,,False
2899.0,Unknown,,Tanzania,60.0,33370.0,,False
1214.0,Unknown,,Unknown,64.0,43673.0,,False
1946.0,John,john@gmail.com,Kenya,35.0,48802.0,2024-05-12,True
2718.0,Alice,john@gmail.com,Uganda,55.0,5775.0,2025-02-20,True
2179.0,John,invalid_email,Unknown,29.0,11937.0,2025-02-20,False
2670.0,Mary,,Rwanda,32.0,8533.0,2024-01-01,False
2283.0,Mary,,Kenya,45.0,21371.0,,False
1045.0,Unknown,mary@yahoo.com,Unknown,55.0,21877.0,,True
1322.0,Jane,john@gmail.com,Kenya,67.0,1406.0,2024-05-12,True
1842.0,Mike,invalid_email,Uganda,48.0,31651.0,2025-02-20,False
2707.0,Unknown,john@gmail.com,Kenya,69.0,14602.0,2025-02-20,True
1128.0,Unknown,john@gmail.com,Unknown,26.0,23347.0,,True
2433.0,Mary,invalid_email,Unknown,25.0,19215.0,,False
1093.0,Alice,mary@yahoo.com,Rwanda,63.0,14641.0,,True
1625.0,John,invalid_email,Uganda,36.0,3990.0,2024-01-01,False
1753.0,Peter,,Unknown,68.0,44517.0,,False
2954.0,Jane,,Unknown,25.0,38144.0,2025-02-20,False
2314.0,Peter,,Tanzania,51.0,7010.0,,False
2833.0,Alice,mary@yahoo.com,Tanzania,48.0,19557.0,,True
2305.0,Jane,mary@yahoo.com,Unknown,55.0,8629.0,2025-02-20,True
1067.0,Peter,,Kenya,20.0,13873.0,2025-02-20,False
2682.0,Unknown,john@gmail.com,Unknown,52.0,44362.0,2025-02-20,True
1009.0,Alice,,Kenya,36.0,23583.0,,False
2276.0,John,,Tanzania,60.0,3990.0,,False
2864.0,Unknown,john@gmail.com,Rwanda,46.0,8629.0,2024-05-12,True
1870.0,Alice,invalid_email,Rwanda,27.0,11384.0,2024-01-01,False
1548.0,Mike,invalid_email,Kenya,29.0,35322.0,,False
2156.0,Jane,mary@yahoo.com,Tanzania,63.0,45858.0,2024-05-12,True
1710.0,Mary,,Unknown,47.0,39052.0,2024-05-12,False
1021.0,John,mary@yahoo.com,Rwanda,47.0,27580.0,,True
1813.0,Unknown,invalid_email,Kenya,35.0,24400.0,,False
1344.0,Unknown,john@gmail.com,Unknown,41.0,45251.0,2024-05-12,True
1300.0,Unknown,mary@yahoo.com,Tanzania,49.0,25758.0,,True
1361.0,Peter,,Uganda,26.0,38258.0,2024-01-01,False
1394.0,Jane,,Tanzania,64.0,960.0,,False
1216.0,Unknown,john@gmail.com,Tanzania,41.0,21343.0,2024-01-01,True
1139.0,Mary,invalid_email,Unknown,43.0,960.0,2025-02-20,False
2638.0,Alice,,Unknown,20.0,6474.0,2025-02-20,False
1956.0,Mary,,Unknown,40.0,6973.0,,False
2232.0,Jane,,Unknown,28.0,44832.0,2025-02-20,False
1983.0,Jane,mary@yahoo.com,Unknown,27.0,3990.0,,True
1991.0,Mike,invalid_email,Unknown,67.0,48290.0,,False
2645.0,Mike,mary@yahoo.com,Uganda,53.0,45858.0,2024-05-12,True
1826.0,Alice,,Tanzania,46.0,23583.0,,False
1681.0,Mary,,Rwanda,55.0,19218.0,2024-01-01,False
2002.0,Jane,,Tanzania,30.0,11494.0,2025-02-20,False
1354.0,Peter,invalid_email,Kenya,43.0,10014.0,2025-02-20,False
2006.0,Mike,mary@yahoo.com,Unknown,37.0,22399.0,,True
2346.0,Unknown,mary@yahoo.com,Rwanda,22.0,27366.0,,True
2155.0,Unknown,,Tanzania,37.0,8492.0,2024-01-01,False
1886.0,Unknown,mary@yahoo.com,Unknown,31.0,37165.0,2025-02-20,True
2827.0,Peter,,Kenya,62.0,37919.0,,False
2862.0,John,,Unknown,31.0,869.0,2024-05-12,False
1125.0,Unknown,,Kenya,25.0,5630.0,2024-05-12,False
2128.0,Jane,invalid_email,Tanzania,65.0,49316.0,2024-01-01,False
2007.0,Peter,,Uganda,30.0,11384.0,2025-02-20,False
1602.0,Mary,,Unknown,41.0,3656.0,2024-05-12,False
2821.0,Mike,john@gmail.com,Kenya,32.0,5358.0,,True
2400.0,Mike,john@gmail.com,Uganda,68.0,24400.0,,True
2927.0,Alice,mary@yahoo.com,Rwanda,18.0,6474.0,2024-05-12,True
2012.0,Mary,mary@yahoo.com,Tanzania,39.0,6876.0,2025-02-20,True
1049.0,Alice,john@gmail.com,Tanzania,51.0,869.0,2024-01-01,True
2051.0,Peter,,Unknown,67.0,5411.0,2025-02-20,False
2484.0,Unknown,mary@yahoo.com,Kenya,68.0,2712.0,,True
2318.0,Unknown,,Rwanda,57.0,43423.0,2024-05-12,False
2319.0,John,,Unknown,20.0,763.0,,False
1777.0,Mary,mary@yahoo.com,Unknown,43.0,22399.0,2024-01-01,True
2429.0,Mary,,Unknown,31.0,3848.0,2025-02-20,False
2791.0,Alice,mary@yahoo.com,Kenya,58.0,40442.0,2025-02-20,True
1812.0,Peter,mary@yahoo.com,Rwanda,25.0,21934.0,2024-05-12,True
2635.0,Mary,,Kenya,66.0,46676.0,,False
2644.0,Mike,,Uganda,33.0,3404.0,2025-02-20,False
1418.0,Unknown,invalid_email,Tanzania,59.0,33370.0,2024-05-12,False
2204.0,John,,Tanzania,38.0,9368.0,,False
1981.0,Unknown,mary@yahoo.com,Unknown,27.0,2127.0,,True
1823.0,Mike,mary@yahoo.com,Unknown,42.0,30840.0,,True
2023.0,Mike,,Tanzania,55.0,49025.0,,False
2853.0,John,invalid_email,Rwanda,39.0,10727.0,2024-05-12,False
2972.0,Unknown,,Tanzania,66.0,261.0,,False
1565.0,Peter,invalid_email,Rwanda,65.0,1406.0,,False
2933.0,Mike,mary@yahoo.com,Rwanda,63.0,40076.0,,True
1659.0,Jane,mary@yahoo.com,Tanzania,21.0,49180.0,2024-05-12,True
2453.0,John,invalid_email,Unknown,21.0,42657.0,2025-02-20,False
1967.0,Mike,mary@yahoo.com,Unknown,47.0,5411.0,2024-05-12,True
2331.0,Jane,john@gmail.com,Rwanda,19.0,26954.0,,True
2159.0,Unknown,invalid_email,Rwanda,46.0,48290.0,,False
1200.0,Alice,mary@yahoo.com,Uganda,60.0,36020.0,2024-01-01,True
2458.0,Jane,john@gmail.com,Uganda,53.0,24400.0,,True
1311.0,Mary,,Unknown,38.0,31651.0,2024-05-12,False
1115.0,Mike,mary@yahoo.com,Unknown,38.0,289.0,,True
2688.0,Jane,john@gmail.com,Unknown,65.0,34866.0,2024-01-01,True
1935.0,Peter,,Uganda,38.0,27351.0,,False
2825.0,Alice,,Tanzania,21.0,1406.0,2024-01-01,False
1573.0,Unknown,john@gmail.com,Kenya,18.0,5358.0,2024-01-01,True
1242.0,Mike,invalid_email,Unknown,43.0,46799.0,2024-01-01,False
1535.0,Mary,invalid_email,Kenya,68.0,14139.0,2024-05-12,False
2624.0,Unknown,mary@yahoo.com,Uganda,19.0,17512.0,,True
1073.0,Jane,,Rwanda,26.0,1367.0,2025-02-20,False
1384.0,Unknown,invalid_email,Uganda,62.0,41534.0,2025-02-20,False
2925.0,Alice,,Tanzania,35.0,8492.0,,False
2232.0,Unknown,,Unknown,65.0,41190.0,,False
1473.0,Unknown,invalid_email,Unknown,65.0,19557.0,,False
1416.0,Unknown,john@gmail.com,Unknown,59.0,2795.0,2024-01-01,True
1345.0,Mike,mary@yahoo.com,Rwanda,58.0,28121.0,,True
2551.0,Unknown,invalid_email,Unknown,28.0,14139.0,2024-01-01,False
1638.0,Alice,invalid_email,Rwanda,42.0,35322.0,2024-01-01,False
1937.0,Mary,,Uganda,43.0,27366.0,,False
1953.0,Jane,john@gmail.com,Tanzania,53.0,44231.0,2025-02-20,True
1874.0,Alice,mary@yahoo.com,Tanzania,59.0,12766.0,,True
1761.0,Alice,invalid_email,Unknown,52.0,5358.0,2024-05-12,False
2201.0,John,mary@yahoo.com,Unknown,55.0,3661.0,2025-02-20,True
2204.0,Alice,,Uganda,20.0,26205.0,2024-05-12,False
1662.0,Unknown,invalid_email,Unknown,58.0,9792.0,,False
1023.0,John,invalid_email,Unknown,52.0,2795.0,,False
2989.0,Jane,,Unknown,67.0,960.0,,False
2202.0,Unknown,,Rwanda,57.0,49025.0,2024-05-12,False
1708.0,Mike,invalid_email,Unknown,39.0,3656.0,2024-01-01,False
2523.0,Mike,mary@yahoo.com,Tanzania,25.0,48133.0,,True
2878.0,Jane,john@gmail.com,Rwanda,32.0,11116.0,,True
2183.0,Jane,mary@yahoo.com,Uganda,62.0,26657.0,,True
1175.0,Unknown,,Tanzania,24.0,29823.0,2025-02-20,False
1283.0,Peter,john@gmail.com,Tanzania,36.0,26657.0,,True
2001.0,Jane,mary@yahoo.com,Uganda,59.0,39453.0,,True
1660.0,Alice,,Uganda,34.0,1367.0,,False
1664.0,Unknown,,Kenya,18.0,36020.0,,False
1154.0,Mike,,Rwanda,62.0,3661.0,,False
2904.0,Mary,john@gmail.com,Unknown,46.0,46799.0,,True
2491.0,Unknown,,Unknown,30.0,38144.0,,False
2071.0,Mike,,Unknown,65.0,1685.0,,False
1965.0,John,invalid_email,Unknown,46.0,21618.0,2024-05-12,False
1847.0,Unknown,invalid_email,Unknown,58.0,35873.0,,False
2106.0,Mike,john@gmail.com,Kenya,59.0,13873.0,2024-05-12,True
2383.0,Peter,invalid_email,Uganda,23.0,39604.0,2024-05-12,False
1687.0,Unknown,,Rwanda,22.0,1999.0,,False
1146.0,Unknown,john@gmail.com,Tanzania,51.0,10727.0,,True
2652.0,Unknown,,Unknown,28.0,26954.0,2025-02-20,False
1340.0,Jane,john@gmail.com,Kenya,26.0,33259.0,,True
1474.0,Unknown,john@gmail.com,Rwanda,55.0,22062.0,,True
2085.0,Unknown,mary@yahoo.com,Rwanda,57.0,1406.0,2024-05-12,True
2723.0,Jane,mary@yahoo.com,Rwanda,58.0,22762.0,2024-01-01,True
2382.0,Mike,john@gmail.com,Kenya,26.0,11065.0,2025-02-20,True
1559.0,Mary,invalid_email,Tanzania,25.0,17668.0,,False
1325.0,Mary,mary@yahoo.com,Unknown,61.0,26039.0,2025-02-20,True
2791.0,Unknown,,Rwanda,57.0,1778.0,2024-01-01,False
2758.0,Peter,,Kenya,20.0,14602.0,2024-01-01,False
2163.0,John,mary@yahoo.com,Uganda,30.0,8892.0,2024-01-01,True
1988.0,Mike,john@gmail.com,Kenya,36.0,11065.0,,True
1213.0,Jane,invalid_email,Kenya,51.0,31651.0,2025-02-20,False
1433.0,Unknown,,Kenya,49.0,1778.0,,False
2913.0,Mike,mary@yahoo.com,Rwanda,66.0,36020.0,2024-01-01,True
1950.0,Unknown,invalid_email,Kenya,33.0,43101.0,,False
1721.0,Peter,invalid_email,Uganda,53.0,36020.0,2024-01-01,False
2340.0,Alice,invalid_email,Rwanda,35.0,2127.0,,False
1030.0,Alice,john@gmail.com,Uganda,31.0,14641.0,2024-01-01,True
1668.0,Peter,,Unknown,47.0,26039.0,2024-01-01,False
1283.0,Jane,invalid_email,Kenya,19.0,22399.0,,False
2327.0,Unknown,,Unknown,30.0,1121.0,,False
1427.0,Peter,mary@yahoo.com,Unknown,44.0,24039.0,,True
1284.0,Jane,john@gmail.com,Unknown,69.0,39052.0,,True
2166.0,Mary,john@gmail.com,Rwanda,34.0,26954.0,2024-05-12,True
2446.0,Peter,,Kenya,48.0,24039.0,2024-05-12,False
2041.0,Jane,,Tanzania,32.0,8671.0,,False
1016.0,Peter,john@gmail.com,Tanzania,37.0,23347.0,2024-01-01,True
1767.0,Peter,john@gmail.com,Uganda,22.0,25758.0,2025-02-20,True
1588.0,Unknown,,Kenya,24.0,1406.0,2024-01-01,False
2393.0,Unknown,john@gmail.com,Unknown,35.0,11937.0,,True
2197.0,Unknown,,Kenya,28.0,23997.0,,False
2008.0,Jane,,Unknown,49.0,8492.0,2024-01-01,False
1192.0,Jane,,Tanzania,67.0,11494.0,2024-05-12,False
1500.0,John,mary@yahoo.com,Unknown,44.0,10014.0,,True
1986.0,Peter,,Tanzania,43.0,1999.0,2024-01-01,False
2135.0,Alice,,Kenya,54.0,30918.0,2024-01-01,False
1112.0,Peter,mary@yahoo.com,Unknown,62.0,2668.0,,True
2244.0,Peter,invalid_email,Uganda,45.0,40857.0,,False
2700.0,Jane,john@gmail.com,Kenya,67.0,261.0,,True
1945.0,Peter,,Uganda,19.0,7010.0,2025-02-20,False
1829.0,Mike,john@gmail.com,Unknown,37.0,28121.0,,True
2666.0,Peter,,Tanzania,21.0,6496.0,,False
2919.0,Mike,john@gmail.com,Unknown,30.0,45858.0,2024-05-12,True
2286.0,Unknown,mary@yahoo.com,Rwanda,41.0,45074.0,2024-05-12,True
1923.0,Alice,john@gmail.com,Tanzania,65.0,18147.0,,True
1053.0,Unknown,john@gmail.com,Uganda,55.0,38760.0,2024-01-01,True
2893.0,Jane,john@gmail.com,Kenya,57.0,40442.0,,True
2665.0,Peter,invalid_email,Unknown,65.0,6474.0,2025-02-20,False
1798.0,Mike,invalid_email,Tanzania,62.0,22062.0,2024-05-12,False
2480.0,Unknown,mary@yahoo.com,Unknown,46.0,3848.0,2024-05-12,True
2900.0,Mike,john@gmail.com,Uganda,53.0,10014.0,,True
1160.0,Unknown,john@gmail.com,Unknown,19.0,32582.0,2024-05-12,True
2402.0,Mary,john@gmail.com,Unknown,58.0,14086.0,2024-05-12,True
1085.0,John,john@gmail.com,Kenya,35.0,27366.0,,True
1053.0,Unknown,invalid_email,Rwanda,66.0,43041.0,2024-01-01,False
2498.0,Alice,,Uganda,25.0,763.0,2024-05-12,False
2822.0,Unknown,,Kenya,32.0,6474.0,2024-05-12,False
2200.0,Unknown,mary@yahoo.com,Rwanda,58.0,40857.0,2024-05-12,True
2413.0,Unknown,john@gmail.com,Kenya,34.0,44362.0,2025-02-20,True
2371.0,Unknown,,Rwanda,40.0,43673.0,,False
2030.0,Peter,,Rwanda,19.0,41623.0,2024-05-12,False
1831.0,Mary,,Rwanda,23.0,48655.0,2025-02-20,False
1311.0,Peter,invalid_email,Kenya,46.0,5156.0,2024-01-01,False
1757.0,Peter,,Unknown,44.0,11753.0,2024-01-01,False
2857.0,Unknown,,Rwanda,54.0,1121.0,2025-02-20,False
1441.0,Jane,invalid_email,Unknown,66.0,40857.0,2024-01-01,False
2789.0,Jane,,Uganda,51.0,763.0,,False
